,datadate,tic,adjcp,open,high,low,volume,macd,boll,boll_ub,boll_lb,rsi_30,cci_30,dx_30,dma,close_30_sma,close_60_sma,kdjk,trix,turbulence
55,20090324,SPY,80.6,81.24,82.36,80.51,330263900.0,0.3657455185779668,74.67460000000001,83.03820386688075,66.31099613311927,49.84258586831474,85.44585561428141,12.551057529839582,-1.9780399999999787,76.42009999999999,80.93453571428573,84.20161209757742,-0.05715583336958441,0.0
56,20090325,SPY,81.45,81.23,82.7,79.06,440654200.0,0.6470898225742872,74.90350000000001,83.7565869430414,66.05041305695862,50.84260918986857,87.87349767337265,4.979174925802714,-0.987039999999979,76.36476666666664,80.94357894736844,84.23980329717207,0.02619715425143467,0.0
57,20090326,SPY,83.11,82.25,83.3,81.32,421528400.0,0.9910992534946388,75.27799999999999,84.86219444491252,65.69380555508747,52.74599164959488,117.86189642980091,7.725076277816704,-0.14603999999997086,76.34843333333332,80.98093103448277,88.68640814291302,0.10908609114385294,0.0
58,20090327,SPY,81.61,82.05,82.53,81.31,319721000.0,1.1307986362471212,75.66199999999999,85.62665036226072,65.69734963773926,50.90355820537541,104.73369468078567,7.669642835063504,0.4611600000000209,76.28009999999999,80.99159322033898,85.28138462181462,0.1786349161100285,0.0
59,20090330,SPY,78.79,79.8,79.87,77.96,323870500.0,1.0044367224511035,76.07149999999999,85.83129351593473,66.31170648406524,47.66547937094463,52.28707907870512,9.083824484594555,0.8663600000000145,76.14776666666666,80.9549,67.98177980203695,0.22135980763261776,0.0
60,20090331,SPY,79.52,79.56,81.08,79.05,362533100.0,0.9517238157096273,76.544,85.99039702966708,67.09760297033291,48.54205367419655,73.26003142917736,2.901693374278134,1.1111600000000266,76.15776666666666,80.7309,60.042998450003935,0.24774007840330975,0.0
61,20090401,SPY,81.06,78.53,81.42,78.33,376598800.0,1.0214519800373267,77.0105,86.37707770451591,67.64392229548407,50.356660704652306,79.49480929257149,6.2801643763181465,1.2143600000000134,76.22543333333331,80.5344,62.332949237471865,0.26892945790835604,0.0
62,20090402,SPY,83.43,83.08,84.61,81.1296,475980100.0,1.2521050661967763,77.74199999999999,86.68423002917811,68.79976997082187,52.995543242613635,127.91160849691111,8.755930841309503,1.6757600000000252,76.40039999999998,80.36706666666667,68.97384585756274,0.2958074747211943,0.0
63,20090403,SPY,84.26,83.49,84.28,82.67,284492900.0,1.4842789055327756,78.50899999999999,86.87833475316435,70.13966524683562,53.883653666827236,129.97963161845166,8.755930841309482,2.400560000000013,76.62839999999998,80.26023333333335,77.56151127346291,0.32708716202248495,0.0
64,20090406,SPY,83.6,83.34,84.2747,82.29,264712900.0,1.596913227269667,79.28349999999999,86.3694305372651,72.19756946273488,53.05899159342606,113.9606420346348,6.701118677461748,2.5287600000000197,76.9267333333333,80.1362,79.97835087403791,0.3545261217439156,0.0
65,20090407,SPY,81.65,82.25,82.65,81.51,258894500.0,1.5122812439515059,79.7575,86.06546280401534,73.44953719598465,50.687957965184886,82.31363039453181,2.4537332928866307,2.674360000000007,77.06573333333331,80.01219999999999,71.81514118419574,0.3672853871664759,0.0
66,20090408,SPY,82.53,82.06,82.94,81.54,230082500.0,1.498553665709153,80.25199999999998,85.70305919210098,74.80094080789898,51.69566921997902,82.93768796138957,3.9729281202542084,2.8223600000000033,77.25433333333332,79.93853333333333,70.78402895988991,0.37310982114850183,0.0
67,20090409,SPY,85.81,84.67,85.82,84.33,269505000.0,1.7310630000423544,80.76749999999998,86.27609185368873,75.25890814631124,55.223800819859726,120.39574533685366,17.59692201159457,3.123960000000011,77.594,79.91686666666668,80.4802771522252,0.38824742001868123,0.0
68,20090413,SPY,85.83,84.92,86.54,84.58,224708700.0,1.8950634183703556,81.25449999999998,86.74407471270001,75.76492528729995,55.244420660207076,116.52309086726525,20.607126369255692,3.520360000000011,77.99066666666666,79.94120000000001,84.10418801622156,0.40650428670077304,0.0
69,20090414,SPY,84.35,85.03,85.76,84.08,276057700.0,1.8843746692851653,81.67899999999999,86.70568206987261,76.65231793012737,53.363220191756284,97.63253630371814,17.4228813168396,4.045960000000022,78.449,79.94036666666669,80.5111963957108,0.41695345993654664,0.0
70,20090415,SPY,85.25,83.84,85.42,83.61,250500300.0,1.9260250398839958,82.03249999999998,87.01733120128085,77.04766879871912,54.341299899184186,94.61750505446881,14.388246305042424,4.565560000000019,78.95499999999998,79.94353333333335,79.05980789828891,0.42455738134609144,0.0
71,20090416,SPY,86.5,85.93,87.15,84.77,335001800.0,2.0360452903764354,82.36099999999998,87.62078546690783,77.10121453309212,55.67687055866912,112.36774172667364,22.29031533238236,5.054360000000017,79.44733333333332,80.0423666666667,82.19826436718074,0.4340246984877434,0.0
72,20090417,SPY,87.08,86.83,87.65,86.14,258522800.0,2.1451358564623746,82.76799999999997,88.17098397086961,77.36501602913033,56.29057554509455,122.336935308571,24.44487705239777,5.344360000000023,80.05666666666664,80.09286666666668,85.03771370407051,0.4449090614108952,0.0
73,20090420,SPY,83.43,85.54,87.0489,83.34,293430700.0,1.9158854468575015,83.10399999999997,87.69561890954887,78.51238109045107,51.63609956901962,78.86729452462549,6.730563833333264,5.284160000000043,80.54033333333331,80.10420000000002,67.11526190477666,0.4375586259186924,0.0
74,20090421,SPY,85.06,82.82,85.13,82.75,300230900.0,1.8440888945511489,83.24599999999997,87.89777453406654,78.59422546593339,53.415582276944576,70.87365991245473,3.4147698253112075,5.468540000000033,81.10533333333329,80.13670000000003,63.946999480434826,0.4255214930772526,0.0
75,20090422,SPY,84.54,84.29,86.34,84.07,341145700.0,1.725445317991543,83.44299999999997,87.95455755576143,78.93144244423851,52.77475983088772,81.53754843143933,9.573504482565236,5.808740000000029,81.51766666666663,80.15103333333336,54.8082037352559,0.4075064173133704,0.0
76,20090423,SPY,85.37,84.71,85.42,83.63,319572400.0,1.678869547181776,83.63899999999998,88.12653079449933,79.15146920550063,53.69208432022668,74.15890214123547,6.923271737771966,6.047540000000026,81.94199999999996,80.16503333333337,54.36193174187129,0.38928803149914265,0.0
77,20090424,SPY,86.66,86.03,87.31,85.69,287604200.0,1.7259098248781584,83.81649999999999,88.49279306631934,79.14020693368064,55.09452024433793,112.37712386501433,16.226967960158316,6.071340000000035,82.31399999999995,80.1528666666667,62.83992728369645,0.3764333872863174,0.0
78,20090427,SPY,85.84,85.68,87.01,85.54,289491900.0,1.6778144336890364,84.02799999999999,88.66657782197598,79.389422178024,54.01874952461493,96.7976198001378,15.249624787175092,6.028740000000042,82.63899999999995,80.17436666666669,62.91369301906293,0.3625323971259889,0.0
79,20090428,SPY,85.57,84.97,86.59,84.76,247528400.0,1.5995112969179957,84.36699999999999,88.33650533839926,80.39749466160072,53.66184660887099,79.24726592832509,10.103182724165139,6.094540000000023,82.96266666666662,80.22003333333335,61.1261354820963,0.3463415336090206,0.0
80,20090429,SPY,87.39,86.52,88.36,86.3,311269600.0,1.6648512779371032,84.7605,88.23655023887163,81.28444976112836,55.70270852944871,121.80708973332722,18.889137198881,6.145140000000026,83.26966666666662,80.30020000000003,68.32057279317412,0.33658338960987844,0.0
81,20090430,SPY,87.42,88.55,89.02,86.92,301054900.0,1.6994537090320136,85.07849999999999,88.28213789924446,81.87486210075552,55.73595144885817,126.76455187491334,21.930447193888124,6.069340000000025,83.51933333333331,80.36153333333337,70.37426809284443,0.3301589207843364,0.0
82,20090501,SPY,87.89,87.44,88.21,86.72,235618800.0,1.7446257124350382,85.3015,88.64004853428723,81.96295146571278,56.26784257790719,115.03793721353604,20.467258118615668,5.956160000000011,83.81766666666663,80.43753333333338,74.2420692123482,0.3269533056913737,0.0
