,datadate,tic,adjcp,open,high,low,volume,macd,boll,boll_ub,boll_lb,rsi_30,cci_30,dx_30,dma,close_30_sma,close_60_sma,kdjk,trix,turbulence
41,20100304,DIA,104.5,104.24,104.57,103.96,6164541,0.3642350495151163,102.571,105.92824134873925,99.21375865126075,52.393612423953854,106.17516745889156,2.3258673634225793,0.2769999999999868,102.39833333333334,103.485,81.39615891528103,0.04708702389668386,0.0
42,20100305,DIA,105.76,104.99,105.77,104.87,6753329,0.5047452047098915,102.85700000000001,106.28030772637723,99.4336922736228,56.246932392076275,162.31005970269186,16.735166962703786,0.401093023255811,102.46666666666668,103.53790697674418,87.510859190274,0.06176290644095998,0.0
43,20100308,DIA,105.59,105.72,105.96,105.5,5728073,0.5958443008709651,103.12850000000003,106.51225857668119,99.74474142331887,55.618597021827036,155.80849472197022,18.763551483225932,0.5294545454545272,102.59866666666669,103.58454545454546,88.62110084632135,0.07673419527057047,0.0
44,20100309,DIA,105.71,105.44,106.23,105.41,8658464,0.6696510707377996,103.45300000000005,106.48505401979378,100.42094598020631,55.9777016154028,145.61722787784083,21.662446807695883,0.7662222222222113,102.72533333333335,103.63177777777778,88.39241216514223,0.09105510237081624,0.0
45,20100310,DIA,105.77,105.82,106.14,105.38,7325207,0.7244408082719502,103.70900000000003,106.60616304066764,100.81183695933242,56.161174590859304,131.8960258676116,21.14896801594726,0.9267391304347541,102.85500000000002,103.67826086956524,87.8171636656503,0.10392867554323326,0.0
46,20100311,DIA,106.28,105.64,106.29,105.24,7741669,0.7987302551872091,103.99700000000004,106.69790900877541,101.29609099122467,57.710952537437805,128.25257272903082,22.888446718172943,1.169382978723391,102.98766666666668,103.7336170212766,91.75510788042116,0.11651071255576548,0.0
47,20100312,DIA,106.42,106.64,106.68,106.13,10138960,0.8586848239640972,104.23900000000006,106.89501918192185,101.58298081807827,58.131273868840886,137.5507835707827,27.343213414647998,1.4254166666666634,103.16166666666669,103.78958333333334,91.46246958109944,0.12815889723789983,0.0
48,20100315,DIA,106.57,106.3,106.63,105.87,6757041,0.9075314018984528,104.50400000000006,106.96304046327015,102.04495953672998,58.587490960896595,126.89448548359563,22.30783372366427,1.6236734693877537,103.36233333333335,103.84632653061225,93.0217633464638,0.13853641152669058,0.0
49,20100316,DIA,107.07,106.78,107.12,106.41,6847477,0.9745107393652717,104.71700000000007,107.2934120298136,102.14058797018654,60.087163368563665,136.0663386378414,28.04018609260891,1.8652000000000015,103.53666666666669,103.9108,94.82041607063819,0.14871549080383709,0.0
50,20100317,DIA,107.52,107.31,107.87,107.23,6988722,1.051073162484073,104.92400000000006,107.70522578049768,102.14277421950244,61.388957041690745,148.37806402816125,35.79152749316187,2.1709999999999923,103.69133333333336,103.98156862745098,92.65805515820314,0.15913679685083634,0.0
51,20100318,DIA,107.95,107.53,108.03,107.4607,7494848,1.132750844287358,105.11300000000006,108.177775084046,102.04822491595411,62.5949344731141,145.18244372037742,37.33096566728348,2.4668000000000063,103.86866666666668,104.05788461538462,94.14957560128718,0.16993606782683238,0.0
52,20100319,DIA,107.34,108.13,108.17,106.92,12055260,1.1358894962723554,105.28050000000007,108.45119791420717,102.10980208579298,59.85154390229545,125.08193384166935,26.384734472868132,2.589199999999991,104.11200000000002,104.11981132075472,86.65716871712664,0.17747947134348627,0.0
53,20100322,DIA,107.79,106.95,108.07,106.92,8830416,1.1607481505957509,105.47800000000007,108.76099349919996,102.19500650080018,61.1509207326425,120.91720212354315,26.38473447286812,2.772199999999998,104.36633333333336,104.18777777777778,86.78168471926764,0.18347772027621237,0.0
54,20100323,DIA,108.87,108.03,108.92,107.8295,9091098,1.2519565937265185,105.77800000000006,109.15282069699143,102.4031793030087,64.04037559595899,142.91787132499934,35.604903617375854,3.032999999999973,104.68800000000003,104.2729090909091,90.73489126212047,0.1912355379686627,0.0
55,20100324,DIA,108.4,108.52,108.81,108.22,7075882,1.2720818447856033,106.01300000000008,109.43281901644849,102.59318098355166,61.96554419685651,130.06170038519292,35.60490361737585,3.2587999999999937,104.94633333333336,104.34660714285714,88.14020073212407,0.19718439051727132,0.0
56,20100325,DIA,108.44,108.99,109.53,108.315,9526388,1.2764772137121554,106.27000000000007,109.60280346665805,102.93719653334209,62.07372607301588,131.47783165364535,42.567478110273925,3.428800000000024,105.21033333333337,104.41842105263157,82.16632689974023,0.20105169533747783,0.0
57,20100326,DIA,108.43,108.63,109.07,108.131,8859800,1.2645594004966796,106.52650000000006,109.68177478159473,103.37122521840539,62.02809832500767,116.99047565764312,38.47727761780969,3.5962000000000103,105.43866666666669,104.48758620689655,76.35874784769014,0.20262196313650013,0.0
58,20100329,DIA,108.92,108.79,109.16,108.67,5788061,1.2794905237564365,106.77150000000006,109.86769987794872,103.6753001220514,63.392101419023334,124.70167427008171,39.386524247795975,3.7934000000000054,105.6936666666667,104.56271186440678,76.4486160619339,0.20364313044595583,0.0
59,20100330,DIA,109.13,109.01,109.38,108.67,5780712,1.2931829942581174,107.02750000000006,110.0067819693058,104.04821803069431,63.96596982718173,121.71676406722881,41.64026188278637,3.937000000000012,105.90433333333337,104.63883333333334,79.19052054192777,0.2042263353591507,0.0
60,20100331,DIA,108.61,108.82,109.0399,108.32,6077694,1.2480231711477927,107.25350000000006,109.96858282320099,104.53841717679913,61.49654647549709,98.82346500067808,33.21658819881333,4.0172000000000025,106.0786666666667,104.688,74.37733297942053,0.2019450012937005,0.0
61,20100401,DIA,109.28,109.24,109.58,108.66,11457810,1.2514317859160116,107.49250000000006,110.0222378686752,104.96276213132492,63.38084453867565,109.60715550155626,39.18295509778205,4.085000000000022,106.24900000000004,104.75116666666666,79.15882349003978,0.19963892407081382,0.0
62,20100405,DIA,109.73,109.59,109.88,109.25,4237513,1.275459966837957,107.69100000000006,110.27087270187765,105.11112729812247,64.58504175488339,117.29624937501197,42.24654143951729,4.203600000000037,106.44033333333338,104.82066666666665,83.66745267538876,0.19826444368177862,0.0
63,20100406,DIA,109.72,109.45,109.87,109.2782,4403560,1.278940448115037,107.89750000000004,110.4300075985751,105.36499240142497,64.53625479048918,108.99410222478002,42.24654143951729,4.234800000000035,106.63633333333337,104.88366666666666,86.06227357699831,0.19675996649627336,0.0
64,20100407,DIA,109.05,109.55,109.7,108.52,10890860,1.2139641928788478,108.06450000000004,110.42424552597664,105.70475447402343,61.325472813316516,84.74234064628727,24.18104000207681,4.110000000000014,106.84233333333337,104.93266666666666,74.88961939629122,0.19224316204054281,0.0
65,20100408,DIA,109.37,108.71,109.57,108.5,8762747,1.1745931304931645,108.24450000000004,110.40839001568897,106.08060998431112,62.253336253231794,82.09825005461865,23.737920331939062,4.057200000000009,107.03133333333338,104.97983333333333,73.53990635567513,0.1865825525855937,0.0
66,20100409,DIA,110.06,109.52,110.08,109.41,6013027,1.1850998753816668,108.43350000000002,110.5343196395438,106.33268036045625,64.17076382833193,104.08260634015892,30.498214216186554,4.063999999999993,107.2566666666667,105.04516666666667,81.98114969166228,0.18225705338027082,0.0
67,20100412,DIA,110.18,110.14,110.36,109.98,4366464,1.1893400962013345,108.62150000000001,110.63477463025791,106.60822536974212,64.49523968944581,113.00742143298625,33.93520655738925,4.059399999999982,107.48600000000003,105.10233333333333,85.04625665718675,0.17874210531254728,0.0
68,20100413,DIA,110.25,110.0,110.44,109.53,6097999,1.1846566578502973,108.80550000000001,110.69838390391014,106.91261609608988,64.68821624526048,104.50246074498816,23.447443219544887,3.9983999999999753,107.6936666666667,105.156,87.04341638781007,0.17551223305251612,0.0
69,20100414,DIA,111.29,110.6,111.32,110.43,7963780,1.2500881834018998,109.0165,111.03168733620417,107.00131266379582,67.41062049275223,137.6698955703138,34.21567519414321,4.025399999999962,107.93633333333335,105.244,91.00766766279551,0.17553411669676316,0.0
70,20100415,DIA,111.56,111.08,111.62,111.04,8658259,1.3085481134407928,109.21849999999999,111.40474672368872,107.03225327631127,68.07171303396908,147.8130755648534,37.42341293552746,4.146799999999956,108.18533333333335,105.31716666666668,93.36408613417134,0.1777668420360378,0.0
71,20100416,DIA,110.18,111.26,111.5,109.7,22104820,1.2297425633882426,109.33,111.47084095625937,107.18915904374063,61.47780209285463,102.32514449690866,11.470620633194475,4.0857999999999635,108.37466666666667,105.38650000000001,80.19144203816556,0.17585360266589795,0.0
72,20100419,DIA,110.84,109.86,110.91,109.74,10453490,1.2064532309768765,109.505,111.52998602984071,107.48001397015928,63.239556031800284,100.88273230132013,11.470620633194477,3.9807999999999595,108.54400000000001,105.50533333333334,78.46096135877704,0.17313881945888018,0.0
73,20100420,DIA,111.1,111.22,111.43,110.78,8890716,1.195127615464017,109.67049999999999,111.6457518826715,107.69524811732848,63.91214225073695,125.76403730728184,18.311475109790514,3.8999999999999346,108.72766666666666,105.66316666666668,80.0850853502957,0.17034631162110392,0.0
74,20100421,DIA,111.16,111.14,111.5,110.69,9115246,1.1774010422123666,109.785,111.8291598454332,107.7408401545668,64.06908334370623,120.33689879814284,16.643890832366043,3.872199999999964,108.90933333333332,105.81733333333335,79.78523035419403,0.16725343989966898,0.0
75,20100422,DIA,111.35,110.61,111.51,110.15,9945554,1.1652058124817586,109.93249999999998,111.98159094093153,107.88340905906843,64.57377491943497,109.2247408460538,6.973335656438663,3.856199999999916,109.09533333333333,105.97516666666668,82.21726680710208,0.16419360741354427,0.0
76,20100423,DIA,111.96,111.29,112.04,111.05,13872230,1.1909077239433827,110.10849999999998,112.22151007544791,107.99548992455205,66.15276862844685,137.85452460319058,14.417566727082878,3.8173999999999353,109.28466666666665,106.13616666666668,87.0824275393959,0.16278309596125157,0.0
77,20100426,DIA,112.08,112.11,112.5799,112.02,8014791,1.2070179696328438,110.29099999999998,112.42400776024377,108.1579922397562,66.45701950604766,154.5946335545002,21.277391561590953,3.797399999999925,109.47333333333331,106.31750000000002,85.60220449106018,0.162249968610982,0.0
78,20100427,DIA,109.87,111.76,112.18,109.73,19872450,1.029958227039188,110.33849999999998,112.38345039188243,108.29354960811753,56.740014693067195,60.753786499558096,11.049428701370408,3.5873999999999455,109.5833333333333,106.47283333333334,59.035797241525586,0.15429243256291644,0.0
79,20100428,DIA,110.55,110.38,110.84,109.69,14833820,0.9336368808613997,110.40949999999998,112.37483618391012,108.44416381608984,58.66382285710888,43.061450980409624,11.489946993431573,3.358599999999953,109.6993333333333,106.61800000000001,49.27680322232252,0.14407567308959982,0.0
80,20100429,DIA,111.69,110.94,112.0,110.92,7461949,0.9383047834275686,110.56349999999998,112.41448864052843,108.71251135947152,61.623598806985825,107.36924035293777,3.3484125554551007,3.205399999999969,109.83833333333331,106.76483333333334,55.92005112799518,0.13642153791526304,0.0
81,20100430,DIA,110.1,111.81,112.0,110.04,14615580,0.8046424962839751,110.60449999999996,112.3701425697766,108.83885743022331,55.85336512823627,52.838057626157344,6.719290567182909,3.0787999999999442,109.90999999999998,106.88933333333334,42.00914812618501,0.1250131054324613,0.0
82,20100503,DIA,111.54,110.57,111.82,110.57,8299843,0.8054437362298188,110.69499999999996,112.45745641976639,108.93254358023354,59.413877734462396,86.05352492234553,6.719290567182916,2.9977999999999554,110.04999999999997,107.081,49.34478405708676,0.11639957067850407,0.0
83,20100504,DIA,109.36,110.51,110.54,108.7001,19910940,0.6232389610166535,110.67699999999998,112.48806656566235,108.8659334343376,52.75098590804793,-38.533014519609864,24.56263310977573,2.7133999999999503,110.1023333333333,107.23433333333334,38.56605893511434,0.10236499949938864,0.0
84,20100505,DIA,108.8,108.55,109.56,108.25,18898020,0.42877194342449343,110.66449999999998,112.52560861132679,108.80339138867316,51.22445022500452,-87.50329214110295,28.101455748369986,2.3587999999999454,110.09999999999998,107.394,29.9448299164956,0.08373268415268172,0.0
85,20100506,DIA,105.2625,108.37,109.15,99.16,34386480,-0.01031674674111116,110.45912499999997,113.47190448037443,107.44634551962551,43.07807601055595,-339.4907891005973,64.27798052324043,1.718799999999959,109.99541666666664,107.470875,35.121057682813316,0.05150272538076453,0.0
86,20100507,DIA,103.78,105.02,105.94,102.54,33884370,-0.47233561594117646,110.14512499999998,114.39010918414971,105.90014081585025,40.29958417228264,-308.09021815253107,64.27798052324043,0.8911999999999551,109.84008333333331,107.52520833333332,35.24199544445619,0.008023820351879497,0.0
87,20100510,DIA,108.0,107.57,108.47,107.0,20453820,-0.4926473029971845,110.036125,114.38794750841345,105.68430249158655,49.82863696145594,-102.98638986996706,41.61576433532477,0.389199999999974,109.82574999999999,107.63220833333334,46.443780971278166,-0.02557305784315085,0.0
88,20100511,DIA,107.67,107.14,108.93,106.98,16420990,-0.529244568126515,109.907125,114.38342965398193,105.43082034601805,49.19344591504305,-96.15403416923343,37.91795231592035,0.09619999999999607,109.78408333333331,107.738875,53.05494016984485,-0.05207158805797504,0.0
89,20100512,DIA,109.26,108.08,109.35,107.95,12984510,-0.42516315317361375,109.805625,114.24178202435499,105.36946797564502,52.22872503163997,-44.71708437327729,34.49043404214681,-0.1378000000000128,109.78841666666666,107.846375,61.59010549225379,-0.06714899594915599,0.0
90,20100513,DIA,108.1,108.95,109.46,107.97,11160190,-0.4312304594438814,109.632625,114.05053873572562,105.21471126427438,49.975422573810015,-61.667483736852866,33.56115480354794,-0.5770000000000266,109.77141666666665,107.92504166666666,64.5987749095278,-0.07794941518980704,0.0
91,20100514,DIA,106.51,107.45,107.6699,105.62,17946800,-0.5578075415642871,109.44912500000002,114.07145161711185,104.8267983828882,47.094430849799444,-143.45284540934964,42.61606303310847,-0.9762000000000199,109.67908333333331,107.96404166666666,64.59484818221597,-0.09046680846757128,0.0
92,20100517,DIA,106.52,106.69,106.92,104.66,17552120,-0.6498220100562264,109.23312500000002,113.98375179382501,104.48249820617502,47.11426667164121,-149.43011378880124,45.83944765349078,-1.4934000000000225,109.57208333333331,108.00620833333333,66.65297571122089,-0.10288571252071506,0.0
93,20100518,DIA,105.39,107.29,107.51,105.14,19216350,-0.8045883515904109,108.94762500000002,113.90755588741087,103.98769411258917,45.13604912402086,-133.3395239389323,40.64902194034431,-1.886400000000009,109.42774999999999,108.03204166666667,64.59712943854856,-0.11785476190507344,0.0
94,20100519,DIA,104.77,104.96,105.58,103.59,24098770,-0.966101031855473,108.62812500000003,113.80643372486354,103.44981627513651,44.08541134216933,-164.07478595142464,46.0419835363267,-2.270600000000016,109.2850833333333,108.06370833333335,53.80656413436953,-0.13508358463444406,0.0
95,20100520,DIA,101.11,102.97,103.25,101.0,28688780,-1.373428724453973,108.11612500000004,114.12035869820245,102.11189130179763,38.59867023276818,-222.2377222984469,53.57670453985309,-2.5926500000000203,109.00974999999998,108.02054166666669,36.30445489178614,-0.16432853823801724,0.0
96,20100521,DIA,101.84,99.3,101.97,99.02,30839830,-1.6187022829766136,107.61012500000004,113.94690246322368,101.2733475367764,40.135942360798815,-209.94516148870184,58.33166066448705,-2.697850000000031,108.73575,107.99620833333334,33.20680134548198,-0.19607009909426826,0.0
97,20100524,DIA,100.68,101.37,101.98,100.53,16537600,-1.884908754622515,107.04012500000003,113.72528383269946,100.3549661673006,38.54940942822074,-178.66781642735737,58.24415488649688,-3.3150500000000136,108.41908333333332,107.95254166666669,27.437995277575503,-0.2305747937434652,0.0
98,20100525,DIA,100.46,98.53,100.57,97.75,25158620,-2.0895336571744707,106.56962500000004,113.72425329131192,99.41499670868816,38.252744521525045,-185.11239318332593,64.13465848825275,-3.913850000000025,108.09275,107.89320833333335,26.00620123543461,-0.26459312212832875,0.0
99,20100526,DIA,99.68,100.88,101.8,99.52,18496770,-2.288233396113327,106.02612500000002,113.54959082979575,98.5026591702043,37.202675611051035,-150.07053572487223,53.86847972729094,-4.724050000000034,107.70575,107.82104166666667,23.822747919863986,-0.2979515234684654,0.0
100,20100527,DIA,102.72,101.44,102.73,101.07,18330000,-2.1754183236536164,105.57762500000001,112.7402471813772,98.41500281862282,43.46031876881505,-102.50099850446827,46.46422068330621,-5.166050000000013,107.41108333333332,107.79820833333335,32.855875662422974,-0.31761836901252005,0.0
101,20100528,DIA,101.47,102.59,102.63,101.04,19438010,-2.161917317931824,105.14612500000001,112.20060257680029,98.09164742319973,41.69308746125985,-102.0196214195101,46.55290728834265,-5.540450000000035,107.12074999999999,107.74770833333335,34.60883514106885,-0.33083694677058884,0.0
102,20100601,DIA,100.32,100.67,102.29,100.23,17007970,-2.218408220693874,104.58512500000002,111.27372143741727,97.89652856258277,40.13967968127991,-107.06021244548025,48.99173924345176,-6.020050000000026,106.77008333333332,107.65704166666667,34.01338264406716,-0.34206392307343747,0.0
103,20100602,DIA,102.61,100.86,102.65,100.41,14876560,-2.054763639944582,104.24762500000001,110.59420872151586,97.90104127848417,44.40651806829819,-83.50236133647208,45.83028648089985,-6.194450000000032,106.48708333333333,107.607375,52.130133883923556,-0.3424223693401061,0.0
